Date,Asset,test_year,LONG ONLY,SIGN MOMENTUM,MACD MOMENTUM,DMN-SHARPE,DMN-AVGRET
2016-01-29,ADBE,2016,0.0027339583355362957,0.0027339583355362957,-0.0008626395661439837,0.0008901397277278921,2.5967098032064316e-05
2016-01-29,AMD,2016,-0.004972900886555904,0.004972900886555904,0.001938210531735481,-0.00045418911325553594,2.5521207403898196e-05
2016-01-29,SPY,2016,-0.00026564986248179303,0.00026564986248179303,0.00022994333811919638,-2.7638820589004247e-05,-1.3558513515433948e-05
2016-02-01,AAPL,2016,-0.008575337230182585,0.008575337230182585,0.006935565183872805,-0.0004728944019330035,0.000102080339726
2016-02-01,ADBE,2016,-0.00954952088375256,-0.00954952088375256,0.0025314797274696293,-0.0010654021131327534,0.000719155934581989
2016-02-01,AMD,2016,-0.012933764981729906,0.012933764981729906,0.0049406432713890135,-0.0007562716017524504,0.0009700778556739171
2016-02-01,SPY,2016,-0.013472501966006351,0.013472501966006351,0.012165057829585244,-0.0007641718726355709,0.0003040638171148235
2016-02-02,AAPL,2016,0.008449091926844123,-0.008449091926844123,-0.006736313148452651,0.00042207563224532933,0.0013142604012320246
2016-02-02,ADBE,2016,0.00023432054485082846,0.00023432054485082846,-6.111685029969256e-05,1.1737190967056617e-05,5.404468420503165e-06
2016-02-02,AMD,2016,0.007319934274706152,-0.007319934274706152,-0.00316518784837534,0.0003943764706162833,0.0006698003115930399
2016-02-02,SPY,2016,0.004419707498822615,-0.004419707498822615,-0.004004028079285172,0.00023425293869224848,0.0005840001883872501
2016-02-03,AAPL,2016,0.0011061638751911837,-0.0011061638751911837,-0.0008718357006511748,6.058506611009936e-05,-7.3039303317064e-06
2016-02-03,ADBE,2016,-0.009704332080409165,-0.009704332080409165,0.0024223882962804448,-0.0008384513502113665,0.0006875347996827693
2016-02-03,AMD,2016,0.0017688112984016189,-0.0017688112984016189,-0.0007794899944589403,0.00011709812539595224,-0.00010673946371641863
2016-02-03,SPY,2016,0.0011692749377712676,-0.0011692749377712676,-0.0010492903757845316,6.651527686030001e-05,-3.1027299720082886e-05
2016-02-04,AAPL,2016,-0.011566637015278873,0.011566637015278873,0.008930382772606866,-0.0006353924649711247,5.99085372129303e-05
2016-02-04,ADBE,2016,-0.043430727447489506,-0.043430727447489506,0.013343340982040635,-0.002643533949053946,0.0033021985847725673
2016-02-04,AMD,2016,-0.009789997622017682,0.009789997622017682,0.004299107309998713,-0.0005916552428147573,0.0005710216556792157
2016-02-04,SPY,2016,-0.014434399786294811,0.014434399786294811,0.012740127489475754,-0.0008140894200305682,0.0003099680635303725
2016-02-05,AAPL,2016,0.004544335722193057,-0.004544335722193057,-0.0035000697289864105,0.00025134958182988564,-9.100468049857852e-05
2016-02-05,ADBE,2016,-0.02204531612506981,-0.02204531612506981,0.011129336987724137,-0.001229636958131793,0.0016290855599206827
2016-02-05,AMD,2016,-0.0046957142620148344,0.0046957142620148344,0.0022534096677200295,-0.00026440810634632014,0.00032167141857007253
2016-02-05,SPY,2016,-0.0100225690827974,0.0100225690827974,0.009051163477617204,-0.0005571682566034347,0.00036052132121021255
2016-02-08,AAPL,2016,-9.176885929532337e-05,9.176885929532337e-05,6.919001421808719e-05,-5.08134096589819e-06,-1.6463193285311676e-06
2016-02-08,ADBE,2016,-0.0056329073607443115,-0.0056329073607443115,0.003203087993981504,-0.00031459782478382393,0.00018947477020817406
2016-02-08,AMD,2016,-0.002929318822039792,0.002929318822039792,0.00155131354279867,-0.00016727345043121152,0.0001789686015147417
2016-02-08,SPY,2016,4.033362225881659e-05,-4.033362225881659e-05,-3.9222736544162214e-05,2.2385407212706766e-06,-2.15573455779748e-06
2016-02-09,AAPL,2016,-0.0033591005457079826,0.0033591005457079826,0.00253003883356143,-0.00018369807628964896,2.9026196120200998e-05
2016-02-09,ADBE,2016,0.008936534194813587,0.008936534194813587,-0.004959818112092104,0.0005079496460296723,4.1968099843353226e-05
2016-02-09,AMD,2016,-0.006045211112072866,0.006045211112072866,0.003500134691846868,-0.00035015356797461143,0.0003484592144679387
2016-02-09,SPY,2016,-0.0006544239414546116,0.0006544239414546116,0.0006045768861484206,-3.65326979060792e-05,3.5446545433913446e-06
2016-02-10,AAPL,2016,-0.0027222973038882868,0.0027222973038882868,0.002036632809954782,-0.0001494051393661403,3.09497278360097e-05
2016-02-10,ADBE,2016,-0.0030505764635659675,-0.0030505764635659675,0.0017467753843158466,-0.0002027230354423823,-9.435361257324297e-05
2016-02-10,AMD,2016,0.002104629345894639,-0.002104629345894639,-0.0013389452479283886,0.00011918669510087406,-0.00011782511210446938
2016-02-10,SPY,2016,-0.010028960295286337,0.010028960295286337,0.009203709859216674,-0.0005586910399224991,6.916725621058934e-05
2016-02-11,AAPL,2016,0.0014163430692339348,-0.0014163430692339348,-0.001045063719886021,7.750139211649464e-05,-1.4046358459643176e-05
2016-02-11,ADBE,2016,0.009164215093744297,0.009164215093744297,-0.005294192590859764,0.0005220086594832984,0.00020534263980089096
2016-02-11,AMD,2016,-0.0031701402905327573,0.0031701402905327573,0.002118448266047018,-0.00018892119568695366,0.0001439762378379512
2016-02-11,SPY,2016,0.015940973141844936,-0.015940973141844936,-0.014384010395599564,0.0008845554411616478,-0.00017159022388976816
2016-02-12,AAPL,2016,0.013100363051350906,-0.013100363051350906,-0.009616071243944068,0.0007117384344418684,-7.590696075802408e-05
2016-02-12,ADBE,2016,0.011378885618800546,0.011378885618800546,-0.006966704137490773,0.0007388102616442998,0.00041531402525678355
2016-02-12,AMD,2016,0.0,-0.0,-3.401421767496904e-06,-2.0267851355751655e-07,-3.773129020305688e-07
2016-02-12,SPY,2016,0.012562708439552588,-0.012562708439552588,-0.011519224396219548,0.0008025267226368381,0.00015442009205780143
2016-02-16,AAPL,2016,0.006970507589723992,-0.006970507589723992,-0.005008328123758676,0.00037635808318959473,3.6932711433361907e-06
2016-02-16,ADBE,2016,0.014665492795566523,0.014665492795566523,-0.010114477923549815,0.0009974287932821722,0.00042302499952733837
2016-02-16,AMD,2016,0.007763889443804566,-0.007763889443804566,-0.0056675218324576376,0.0004534787642888302,-0.0003552523288745254
2016-02-16,SPY,2016,0.011956303866858928,-0.011956303866858928,-0.010925881521809653,0.0007345225258793179,-7.899571678077384e-05
2016-02-17,AAPL,2016,-0.0086755586927726,0.0086755586927726,0.005812310593852067,-0.00048485769624755695,8.689881709373892e-05
2016-02-17,ADBE,2016,-0.00611077564810922,-0.00611077564810922,0.004927390418286589,-0.0004888281198567372,-0.00012777785518790333
2016-02-17,AMD,2016,0.0010713339834233376,-0.0010713339834233376,-0.0007795734935748472,7.326248677512137e-05,-3.468981593626985e-05
2016-02-17,SPY,2016,-0.002962550662079324,0.002962550662079324,0.00252561542656715,-0.00019390215362443284,4.970191609128374e-05
2016-02-18,AAPL,2016,-0.0010507059131484408,0.0010507059131484408,0.0006875016455515449,-5.789559265160864e-05,3.739118411054569e-05
2016-02-18,ADBE,2016,0.0016173301895848619,0.0016173301895848619,-0.0013988971396130775,8.907748781558788e-05,-3.266524972182096e-05
2016-02-18,AMD,2016,0.0,-0.0,-7.011589435264032e-07,-8.834405377739295e-07,-2.147073520430381e-06
2016-02-18,SPY,2016,-0.00034407070560553513,0.00034407070560553513,0.00026382342553266385,-2.0185945688986986e-05,1.3501743873834878e-05
2016-02-19,AAPL,2016,0.004088522876794851,-0.004088522876794851,-0.002647927941057402,0.0002234564200353498,-0.00010464462691944651
2016-02-19,ADBE,2016,0.014097762542768257,0.014097762542768257,-0.012640463398581209,0.0008290252352161179,-0.00013645664993431803
2016-02-19,AMD,2016,0.011012043277121445,-0.011012043277121445,-0.0078322029176969,0.0006634849015445937,-0.0005813447726176058
2016-02-19,SPY,2016,0.01081238256746319,-0.01081238256746319,-0.007824196066706259,0.0006111260919598447,-0.0005109879617581032
2016-02-22,AAPL,2016,-0.010695935171010917,0.010695935171010917,0.006607569154359266,-0.0005812465248706739,0.00018695852321091162
2016-02-22,ADBE,2016,-0.0033143688018552097,-0.0033143688018552097,0.0030157211803747415,-0.0002796605987428983,3.092925232260761e-05
2016-02-22,AMD,2016,-0.004153526464807674,0.004153526464807674,0.002755776360965903,-0.0003448950751756973,0.00016221120448747792
2016-02-22,SPY,2016,-0.009376790253069096,0.009376790253069096,0.005637411102697715,-0.0006239188650205613,0.0003809740921179314
2016-02-23,AAPL,2016,0.0070340179227133745,-0.0070340179227133745,-0.004524423739133188,0.00038881817039495203,-0.0001734322363737006
2016-02-23,ADBE,2016,0.0016269987753348236,0.0016269987753348236,-0.0014397676376743066,9.198432031307311e-05,-5.4652331891487754e-05
2016-02-23,AMD,2016,0.005370509767669724,-0.005370509767669724,-0.003409007377505997,0.0003089103499425102,-0.00029707446346065287
2016-02-23,SPY,2016,0.0033978679984956028,-0.0033978679984956028,-0.0019216088249559022,0.00018900204849324893,-0.00021204897815163497
2016-02-24,AAPL,2016,0.003259463611749383,-0.003259463611749383,-0.0020696794239538825,0.00017967635786788914,-1.7423445194576678e-05
2016-02-24,ADBE,2016,0.015333957033608323,0.015333957033608323,-0.01282914922131823,0.0009753820878212689,-0.0005279331089381267
2016-02-24,AMD,2016,0.0010587640513676456,-0.0010587640513676456,-0.0006233149818756481,6.96914465928151e-05,-4.820326599560799e-05
2016-02-24,SPY,2016,0.009123230598167886,-0.009123230598167886,-0.004661887752668051,0.0005610622515839209,-0.000458009529021772
2016-02-25,AAPL,2016,0.0007458507042405971,-0.0007458507042405971,-0.0004587413203069839,4.177099322047511e-05,-3.1475446908534632e-06
2016-02-25,ADBE,2016,-0.0003526363410200672,-0.0003526363410200672,0.0002286819306650549,-4.823692905746256e-05,7.4746884185081096e-06
2016-02-25,AMD,2016,0.0042839066048469005,-0.0042839066048469005,-0.0022890932299887237,0.0002707719139229134,-0.0001838738880164551
2016-02-25,SPY,2016,-0.0017353591210157722,0.0017353591210157722,0.0006932135689796325,-0.0001324199811333624,7.30696181264777e-05
2016-02-26,AAPL,2016,-0.0011101812953115812,0.0011101812953115812,0.0006516978733335843,-6.197786067269142e-05,1.3175764190241016e-05
2016-02-26,ADBE,2016,-0.006504480914880839,-0.006504480914880839,0.00360621729500292,-0.0004180306046243468,0.0003423813245933615
2016-02-26,AMD,2016,0.007449019660523314,-0.007449019660523314,-0.003521046230095397,0.0005030453220269895,-0.0003008690185914967
2016-02-26,SPY,2016,-0.006008483055900751,0.006008483055900751,0.002012088422594759,-0.0003545987739975572,0.00036895040088357546
2016-02-29,AAPL,2016,0.019747295027566652,-0.019747295027566652,-0.011386994434576114,0.001113268646155465,-0.0016469913358373501
2016-02-29,ADBE,2016,0.01481120911381275,0.01481120911381275,-0.0073089605321403975,0.000861454573298284,-0.0019769323242416355
2016-02-29,AMD,2016,0.004144485104734611,-0.004144485104734611,-0.001566392965670191,0.0003115151261763206,-0.0004741559766564134
2016-02-29,SPY,2016,0.018184735798632237,-0.018184735798632237,-0.005800810507231625,0.0010371795816808737,-0.002673970657555432
2016-03-01,AAPL,2016,0.0010294805532915592,-0.0010294805532915592,-0.000497393875136664,4.852391319337161e-05,1.5335403600299606e-05
2016-03-01,ADBE,2016,8.667158847114854e-05,8.667158847114854e-05,-4.502675361484882e-05,4.130386187551266e-06,-1.2931887808767397e-05
2016-03-01,AMD,2016,0.01443911623927627,-0.01443911623927627,-0.003980772124615398,0.0009856405840908686,-0.0006248039548695447
2016-03-01,SPY,2016,0.0033326713351320525,-0.0033326713351320525,-0.0006395550072087683,0.00033619951891338223,-7.566518681619831e-05
2016-03-02,AAPL,2016,0.003560132120737356,-0.003560132120737356,-0.0013708532677027992,0.00018808372575201498,-0.00012134010233151003
2016-03-02,ADBE,2016,-0.005198219455599823,-0.005198219455599823,0.0009684449167864196,-0.0003398790575060531,0.0003707380125247297
2016-03-02,AMD,2016,0.0133167240929055,-0.0133167240929055,-0.0015137455895522394,0.0015921385390238743,-0.0006353769114086404
2016-03-02,SPY,2016,0.0029520509747111554,-0.0029520509747111554,-0.0002314832872086361,0.00017611647054261922,-0.00021075356808093314
2016-03-03,AAPL,2016,0.007217945187199966,-0.007217945187199966,-0.002169871363855719,0.00048568748164733546,0.00026025659464137997
2016-03-03,ADBE,2016,-0.004647945182499454,-0.004647945182499454,0.0005550997002226801,-0.0003590586147018533,2.3888636996263475e-05
2016-03-03,AMD,2016,-0.00798183987392335,0.00798183987392335,-0.0006457378964482758,-0.0020838195185612592,-5.7860858178463234e-05
2016-03-03,SPY,2016,0.0024891194692798196,-0.0024891194692798196,5.191964637053055e-05,0.00025740422081391666,-1.669878108228216e-05
2016-03-04,AAPL,2016,-0.005409957615583864,0.005409957615583864,0.0011267761453400231,-0.0004072956130473364,-0.00022105367246155603
2016-03-04,ADBE,2016,-0.0049455033148044685,-0.0049455033148044685,0.0004831409864214758,-0.00037185996089824107,-2.2548930882962647e-05
2016-03-04,AMD,2016,0.009214128655415502,-0.009214128655415502,0.0015796791794386224,0.0006631135014717978,-0.0001653796302721771
2016-03-04,SPY,2016,0.000620638402566733,-0.000620638402566733,6.109296552210268e-05,6.0720178289504906e-05,-4.1872350607895245e-06
2016-03-07,AAPL,2016,-0.004072881130049226,0.004072881130049226,0.0006951462952718868,-0.00024113972691402767,-8.680690211267599e-05
2016-03-07,ADBE,2016,-0.0035991407455187156,-0.0035991407455187156,0.0004264407993249822,-0.0002634848505444965,-1.48969853942649e-05
2016-03-07,AMD,2016,-0.015092014845012474,0.015092014845012474,-0.0043115638107320215,-0.003161913528160858,6.152160528019594e-05
2016-03-07,SPY,2016,-0.008630409918271279,0.008630409918271279,-0.00160944030253081,-0.0007993156252142757,0.00015196977759861254
2016-03-08,AAPL,2016,0.00044586453892332955,-0.00044586453892332955,-6.931436023539995e-05,2.6546902053262835e-05,1.0511319271577583e-05
2016-03-08,ADBE,2016,0.004459251740825913,0.004459251740825913,-0.000758679378575104,0.00036664776100137574,3.6268422006837575e-05
2016-03-08,AMD,2016,-0.0036977772451716553,0.0036977772451716553,-0.0011135372779041085,-0.00024404321946866876,0.0001155986415988132
2016-03-08,SPY,2016,0.0039060825934332604,-0.0039060825934332604,0.0008546416884779034,0.0002584021099906069,-0.00010507760013750792
2016-03-09,AAPL,2016,0.00025163579759819615,-0.00025163579759819615,-3.641051648701765e-05,1.5527831265644317e-05,6.874362871700956e-06
2016-03-09,ADBE,2016,-0.0020396450236453956,-0.0020396450236453956,0.00035035537699610296,-0.0002904446042836668,-2.1560573965396682e-05
2016-03-09,AMD,2016,0.0,-0.0,-3.1578239753715653e-07,-2.0348503571219325e-06,-1.994343214691311e-06
2016-03-09,SPY,2016,0.0006438322739520002,-0.0006438322739520002,0.00016470575909813108,7.091588653095814e-05,-1.092968056514922e-05
2016-03-10,AAPL,2016,0.0055750835791041455,-0.0055750835791041455,-0.000739731007239647,0.0003574096640660103,0.00015278989591136904
2016-03-10,ADBE,2016,0.005702173946557404,0.005702173946557404,-0.001092971692374303,0.0005551327378362973,2.2079622001762413e-05
2016-03-10,AMD,2016,0.025198477855184132,-0.025198477855184132,0.0073584816495157615,0.0026251366548758997,-0.00014808061768751906
2016-03-10,SPY,2016,0.013165142030787075,-0.013165142030787075,0.003957770345817844,0.0013735164915695593,-0.00030244684876321623
2016-03-11,AAPL,2016,0.0013303793975481776,-0.0013303793975481776,-0.00013588234086517155,9.744900194001662e-05,3.688727702739421e-05
2016-03-11,ADBE,2016,0.004993412013949253,0.004993412013949253,-0.0007736955125900302,0.0007981301861513002,5.3381746903904166e-05
2016-03-11,AMD,2016,0.01595673258036531,-0.01595673258036531,0.006208315761521818,0.005264477680752118,0.00011964818173091405
2016-03-11,SPY,2016,-0.0010336618306798554,0.0010336618306798554,-0.00039651392825560815,-0.0002568553479924464,1.734428770006069e-05
2016-03-14,AAPL,2016,0.010688538281001452,-0.010688538281001452,-0.0007561960371699013,0.0007047049543194847,0.000199025939707384
2016-03-14,ADBE,2016,-0.0008904743251052882,-0.0008904743251052882,6.250709141790599e-05,-0.0001463336373950035,-3.1207870694551123e-06
2016-03-14,AMD,2016,-0.016627185919695236,0.016627185919695236,-0.008743536012752798,-0.004939798418263177,0.00028108294843659753
2016-03-14,SPY,2016,-0.0013347565349526944,-0.0015347565349526945,-0.0005838989842935074,-0.00015575104413030185,5.564563605373488e-05
2016-03-15,AAPL,2016,0.00704917481375031,-0.00704917481375031,-4.107769553935864e-05,0.0006841122993132537,8.088224183053418e-05
2016-03-15,ADBE,2016,0.006752661152937768,0.006752661152937768,-0.00019286161775981036,0.0007540592041517416,-6.568803092643546e-05
2016-03-15,AMD,2016,0.010597753900514314,-0.010597753900514314,0.005797964283981558,0.00065972264411718,-0.0006196853249053485
2016-03-15,SPY,2016,0.004814740820534894,-0.005014740820534894,0.0023022630666977304,0.00048170129914801806,-0.0002302107190135459
2016-03-16,AAPL,2016,-0.0008586227616097415,0.0008586227616097415,-6.048992469476916e-05,-7.189389494021381e-05,-9.97284938866829e-07
2016-03-16,ADBE,2016,0.008962640028289377,0.008962640028289377,0.0006209711730314544,0.001634850298413072,-1.8321513652973308e-05
2016-03-16,AMD,2016,0.012182296666413439,-0.012182296666413439,0.0073723580791603925,0.0030756100831154888,-0.00035181634055511256
2016-03-16,SPY,2016,0.005351713452687796,-0.005351713452687796,0.002819126519588254,0.0007737715791305256,-0.0002210952479951197
2016-03-17,AAPL,2016,0.0006169127640756079,-0.0006169127640756079,6.385673380518073e-05,3.750083683528106e-05,-1.3674945675994972e-05
2016-03-17,ADBE,2016,0.017038388942150096,0.017038388942150096,0.0036222515407071487,0.0037955058202875317,-0.00018715773668127235
2016-03-17,AMD,2016,0.008708610934626984,0.008508610934626983,0.0059270939771464606,0.0024884076728652962,-0.00033380539209372994
2016-03-17,SPY,2016,0.0033589028758799176,-0.0033589028758799176,0.0019357514776370984,0.0005050365449457572,-0.00014864538804711293
2016-03-18,AAPL,2016,-5.221375657569385e-05,5.221375657569385e-05,-1.2060141109717596e-05,-4.038466514968521e-06,7.666515022855824e-07
2016-03-18,ADBE,2016,-0.0042318494526887495,-0.0042318494526887495,-0.0017651885310507947,-0.001333035656267717,6.53561772198476e-05
