Date,Adj Close,Volume,dff_level,fedfunds_monthly_level,close,ret_1d,next_ret_1d,sigma,daily_sigma,vol_scale,scaled_next_ret,ret_1d_norm,ret_21d_norm,ret_63d_norm,ret_126d_norm,ret_252d_norm,macd_8_24,macd_16_48,macd_32_96,sigma_norm,dff_change_21d,fedfunds_monthly_change_3m,dff_minus_monthly_fedfunds,LONG ONLY,SGN(RETURN),MACD,LINEAR,MLP-SHARPE,MLP-AVGRET,MLP-MSE,MLP-BINARY,test_year
2015-01-22,185.674652,174356000,0.12,0.11,185.674652,0.014870633335667183,-0.005482735467844169,0.14632249030577027,0.00921745048963637,1.0251329080481397,-0.00562053255420977,1.6133113184902659,-0.04815200570709743,0.9273894550421321,0.46545504272248955,0.9577244885710375,-0.1602612205852693,0.224893381450834,1.3701299076946056,0.33820821048086036,-0.010000000000000009,0.020000000000000004,0.009999999999999995,1.0,1.0,0.34447720404515964,0.15656540837900018,0.022107899698295762,0.18002404760470422,0.02263401730965542,0.11746933229547284,2015
2015-01-23,184.656647,117516800,0.12,0.11,184.656647,-0.005482735467844169,0.0023419086560150237,0.14497512733422172,0.009132574600387454,1.0346602397126652,0.00242307977141767,-0.6003487192017428,-0.2879307330487328,0.9601663854511665,0.41320676229027825,0.9881161307011814,-0.0044990341025279365,0.2867073098492218,1.3833480715934534,0.323605585848455,-0.010000000000000009,0.020000000000000004,0.009999999999999995,1.0,1.0,0.4246175612222558,0.536181158742698,0.21522834861599557,0.2065649021217038,0.07480009744877175,0.1590617948976596,2015
2015-01-26,185.089096,92009700,0.12,0.11,185.089096,0.0023419086560150237,-0.0131906852038437,0.14267680349447331,0.008987793807238279,1.0513271697021889,-0.013867725741789537,0.2605651732327513,-0.2687955635823105,0.838052794819331,0.492774033214251,1.1978972524251128,0.14525297544583804,0.36054111197085587,1.4132258166987017,0.3012953633693807,-0.010000000000000009,0.020000000000000004,0.009999999999999995,1.0,1.0,0.5060917898453892,0.3942685108433396,0.12075868810641735,0.19727153331551536,0.045106515680656344,0.12953579281588704,2015
2015-01-27,182.647644,134044600,0.11,0.11,182.647644,-0.0131906852038437,-0.01282439755970799,0.14568097806098304,0.009177039016714707,1.029647123437138,-0.013204604057167585,-1.4373558624148914,-0.5756712448037192,0.5192143173970215,0.3441279599903468,1.1063868710148808,0.04171499512138494,0.3016414539362948,1.3429036435371031,0.3271484610844353,-0.020000000000000004,0.020000000000000004,0.0,1.0,1.0,0.4464801841070228,0.625155687312733,0.2841637973588755,0.22154752541970085,0.08786449325102212,0.18349199528779483,2015
2015-01-28,180.305298,168514300,0.12,0.11,180.305298,-0.01282439755970799,0.009243693992840862,0.14793202622025076,0.00931884172192071,1.0139792162156307,0.009372913589797912,-1.3761778749565456,-0.9324546187402466,0.3504383189138357,0.25411877783909487,0.9430180876787262,-0.22257229314231602,0.14909591974930184,1.2240171126067954,0.3459555156503471,-0.010000000000000009,0.020000000000000004,0.009999999999999995,1.0,1.0,0.2884140577844599,0.6350073305324769,0.31180174575367525,0.23286535473017145,0.10667571290065693,0.1843406912962516,2015
2015-01-29,181.971985,173585400,0.11,0.11,181.971985,0.009243693992840862,-0.012574842220905547,0.14802299632377947,0.009324572299794014,1.0133560576756337,-0.012742792538869955,0.9913252621562535,-0.7545963066970901,0.3197099291816353,0.34311551952684977,1.0889468565929725,-0.27269783233068406,0.09757609960182469,1.177033478372331,0.3451513213836088,-0.020000000000000004,0.020000000000000004,0.0,1.0,1.0,0.24799326767557198,0.272427563434781,0.10723407744468215,0.20527555843365,0.02895173408694272,0.12640261454966337,2015
2015-01-30,179.683716,197729700,0.06,0.11,179.683716,-0.012574842220905547,0.012384004792064696,0.14991585806028587,0.00944381138124701,1.0005612611020795,0.012390955452242449,-1.3315417258818487,-0.907139134358504,0.16436504477794975,0.41029503574275583,0.8975719480147818,-0.4836889210337273,-0.04544038642369211,1.0587953176335558,0.36072691870127915,-0.07,0.020000000000000004,-0.05,1.0,1.0,0.11175423770163036,0.5923299108355363,0.299084314501153,0.22406135131111837,0.11169964543655739,0.20777521306172747,2015
2015-02-02,181.90892,163107000,0.12,0.11,181.90892,0.012384004792064696,0.01446117100799671,0.15189241521669003,0.009568322778579162,0.9875410815346486,0.014281000457494576,1.2942698669290684,-0.4016677649638496,0.24134102626023396,0.5554201930807277,1.0229594350526237,-0.44462334081221094,-0.06874261706259124,1.00202106811879,0.376890515611493,0.06,0.020000000000000004,0.009999999999999995,1.0,1.0,0.10776824522655944,0.2226040617943436,0.11386200459152598,0.19503921517299472,0.036388738091999114,0.15356168103027323,2015
2015-02-03,184.539536,124212900,0.12,0.11,184.539536,0.01446117100799671,-0.003807682707081206,0.15496976922360423,0.009762177859493522,0.9679307180458312,-0.003685573056755806,1.4813452902295385,-0.06420075376730379,0.27586702575829997,0.6139060429344643,1.2845936948525754,-0.19937624197072995,0.021794112610922033,1.0042443859175632,0.40355990496738503,0.0,0.020000000000000004,0.009999999999999995,1.0,1.0,0.22652868710565635,0.1650081931591599,0.043188962781864355,0.1821622496152763,0.023637369207373762,0.16005560219062898,2015
2015-02-04,183.836868,134306700,0.11,0.11,183.836868,-0.003807682707081206,0.01009500988670009,0.15289498825394152,0.009631478943525498,0.9810655124343692,0.009903866047525448,-0.3953368715270981,0.26282676757447615,0.2214784989289189,0.6809360650955216,1.2178229378035863,-0.07792910695703706,0.06848140544434174,0.9968491127420411,0.3836543125108267,-0.009999999999999995,0.020000000000000004,0.0,1.0,1.0,0.2877001032082672,0.44136009768287415,0.1930636218454012,0.18963728457240736,0.07435245519600435,0.22734542293855578,2015
2015-02-05,185.692703,97953200,0.12,0.11,185.692703,0.01009500988670009,-0.0027654236903428275,0.15292332251746696,0.009633263834355747,0.980883736572405,-0.002712559122589322,1.0479313741396643,0.7141934077835467,0.40247157602718053,0.7779057951328919,1.3057403946568071,0.1621364107566266,0.18400847982607652,1.0187693061129481,0.38269012584376494,0.0,0.020000000000000004,0.009999999999999995,1.0,1.0,0.42302239066195574,0.17919217362429868,0.03024341559958821,0.1632234482408302,0.04891885361181553,0.20001838546851053,2015
2015-02-06,185.179184,125672000,0.11,0.11,185.179184,-0.0027654236903428275,-0.004475643439491472,0.15071015874929036,0.009493847621468751,0.9952879171836603,-0.004454553836948181,-0.2912855659525892,0.36810984892469345,0.28493342774198466,0.816428246225808,1.199583216068332,0.29294382098297483,0.26155515893355846,1.0379295773877013,0.361778141838786,-0.009999999999999995,0.020000000000000004,0.0,1.0,1.0,0.500642475058092,0.399188020208098,0.157766598502153,0.18393670498379508,0.07253167072122589,0.2202014252730714,2015
2015-02-09,184.350388,87219000,0.12,0.11,184.350388,-0.004475643439491472,0.01065306681101208,0.14890619291210985,0.009380208455305987,1.0073456118009527,0.010731320104295387,-0.47713637596145675,-0.14348689820828195,0.17252262645304142,0.6625752285612048,1.0819663891395022,0.31355757556411823,0.29109816069158795,1.0344480350867769,0.34480572752102234,0.0,0.020000000000000004,0.009999999999999995,1.0,1.0,0.517819233739716,0.4475710559309705,0.19654027343540206,0.2019697853211839,0.06982524713352639,0.20273015732826846,2015
2015-02-10,186.314285,96164200,0.12,0.11,186.314285,0.01065306681101208,0.0005802507306402749,0.1493484277193163,0.009408066629614674,1.0043627662549501,0.0005827822289473225,1.1323320621643784,0.2907127232817726,0.3036951616638631,0.7389448735527554,1.1471823044873095,0.4807202859293926,0.39312993959798276,1.057297815567876,0.3480010214608684,0.0,0.020000000000000004,0.009999999999999995,1.0,1.0,0.6110400847076509,0.1444673217766581,0.02031434610515689,0.17396629192831994,0.03364393067550446,0.17093949897206787,2015
2015-02-11,186.422394,91087800,0.12,0.11,186.422394,0.0005802507306402749,0.009616789922781477,0.14688015305151905,0.009252579940605339,1.0212407659146885,0.009821057906382014,0.06271224969063233,0.49810925978419573,0.2731641339495541,0.7718750248202534,1.084706611011437,0.6041516532831064,0.48576063210692183,1.090501947857624,0.32511787259234026,0.0,0.020000000000000004,0.009999999999999995,1.0,1.0,0.6814406057098791,0.3036566267479169,0.10880548437551511,0.17867135252109073,0.0635186490339281,0.20813045009479558,2015
2015-02-12,188.215179,97545900,0.12,0.11,188.215179,0.009616789922781477,0.004116543650286575,0.14666899538142095,0.009239278257688591,1.02271103452994,0.004210034615272238,1.0408583058092968,0.7994377744619676,0.39356507193896323,0.8024450582094138,1.158337713647011,0.8218284212549464,0.6310581918975989,1.1431379523917717,0.32251455400357765,0.0,0.020000000000000004,0.009999999999999995,1.0,1.0,0.7827547614622657,0.10336585749851507,-0.012223668615525344,0.16011174662554498,0.04462796921195487,0.1833868191548323,2015
2015-02-13,188.989975,93670400,0.12,0.11,188.989975,0.004116543650286575,0.0015731892657271374,0.14451829924385953,0.009103797135649195,1.037930841871386,0.0016328616589991953,0.45217825783751325,1.0644863535622744,0.47345720626450516,0.8080023163412493,1.1671517363978976,1.0286537755507954,0.7863663378639912,1.2124762818741426,0.3024634216476656,0.0,0.020000000000000004,0.009999999999999995,1.0,1.0,0.862495677845459,0.1838933989242716,0.01722806528512395,0.15807113103919881,0.05497355927878117,0.19919220500075754,2015
2015-02-17,189.287292,76968200,0.12,0.11,189.287292,0.0015731892657271374,9.504600023535481e-05,0.14213580390607752,0.008953714036517242,1.055328748125413,0.00010030477644270471,0.17570222840362026,1.358068702892473,0.48786691943785776,0.8406945995075016,1.1544491341451526,1.1825404070632057,0.9271253982628923,1.2813863228389086,0.2803879462551475,0.0,0.020000000000000004,0.009999999999999995,1.0,1.0,0.9106666234794999,0.195700474645375,0.0246095646085782,0.1527590595907353,0.05569352197331682,0.21259971818440537,2015
2015-02-18,189.305283,80652900,0.12,0.11,189.305283,9.504600023535481e-05,-0.0007136726342708011,0.13981655741946408,0.008807615240502017,1.0728343106745544,-0.0007656524886352083,0.01079133110685547,1.044468142229899,0.4937461571986639,0.7645203388194632,1.1644483466548405,1.2726383304462248,1.0426479205727106,1.3434662238024468,0.2589113115958319,-0.010000000000000009,0.020000000000000004,0.009999999999999995,1.0,1.0,0.9359579779800388,0.2325228649232331,0.038243430411648606,0.16290688653614502,0.05403163179339182,0.1911026530590466,2015
2015-02-19,189.170181,91462500,0.12,0.11,189.170181,-0.0007136726342708011,0.006000427731260638,0.13760063880780657,0.008668025488787605,1.0901112182299693,0.0065411335840254246,-0.08233383852592212,0.9867702521698294,0.48140982030665197,0.7115951408745624,1.23345933183966,1.3028864370512176,1.1297753469284906,1.3960693478472448,0.23847086635686243,0.0,0.020000000000000004,0.009999999999999995,1.0,1.0,0.9479644801166032,0.24692890727051647,0.04517402143027303,0.16585431051763028,0.05386541667901932,0.1795278727518952,2015
2015-02-20,190.305283,140896400,0.12,0.11,190.305283,0.006000427731260638,-0.0001420034145873661,0.1360679157165762,0.008571473009546611,1.102390664324158,-0.00015654323854326536,0.7000454559120721,1.0229523361533124,0.49025260096993595,0.7565059621004252,1.248205151475156,1.3928280194819547,1.2447260315061885,1.4638289089012766,0.22420779508920718,0.0,0.020000000000000004,0.009999999999999995,1.0,1.0,0.9585341466050745,0.08446621184402467,-0.03377037933093771,0.1574775401522166,0.03759915360166767,0.15257170755244706,2015
2015-02-23,190.278259,74411100,0.11,0.11,190.278259,-0.0001420034145873661,0.00284063982317595,0.13387227479121513,0.008433160632001347,1.1204709879916315,0.00318285450920233,-0.01683867441843354,0.641572131234193,0.520921268595377,0.7343598049321886,1.2774130809756323,1.430781306171443,1.3358880788079854,1.5250703563002355,0.2040043997944967,-0.009999999999999995,0.020000000000000004,0.0,1.0,1.0,0.9608133328102224,0.22961849755485564,0.031985976288559904,0.1729423849190874,0.05248631934731602,0.14201906413762405,2015
2015-02-24,190.818771,72472300,0.11,0.11,190.818771,0.00284063982317595,-0.0008496229126221388,0.1317482942408477,0.008299362433767768,1.1385346646369976,-0.000967325137890156,0.3422716411205022,0.8774270029426869,0.5463596756448114,0.7967285778443913,1.274085574868886,1.475058560330413,1.4278219259422913,1.5885219835085114,0.1844960844262693,-0.009999999999999995,0.020000000000000004,0.0,1.0,1.0,0.9585014383691339,0.13389219813274775,-0.010260174940208661,0.16328423883037554,0.043823860545913834,0.13761005781236546,2015
2015-02-25,190.656647,73061700,0.11,0.11,190.656647,-0.0008496229126221388,-0.0011812071781582834,0.1297019691551519,0.00817045606999767,1.1564974763071425,-0.0013660631205359359,-0.1039870804606843,0.8033916378765076,0.4564564467728667,0.7403097925331131,1.289945027708501,1.4708603308529133,1.4956127364351715,1.646050251605734,0.1657025758008328,-0.009999999999999995,0.020000000000000004,0.0,1.0,1.0,0.9541192456193704,0.20520468684756937,0.034666231369298556,0.1704640693342922,0.052117090587406545,0.1434825570010068,2015
2015-02-26,190.431442,72697900,0.11,0.11,190.431442,-0.0011812071781582834,-0.003406375508094972,0.1277282310388922,0.008046122255502618,1.1743684131531285,-0.004000339800045174,-0.14680434532386352,1.1557957417365696,0.3994032483732455,0.7301191426460071,1.2985884444724318,1.4215361773011868,1.5340879522565634,1.68993412933681,0.14757441046190878,0.0,0.020000000000000004,0.0,1.0,1.0,0.950217776541021,0.17808166787075558,0.03614103047126346,0.16249793883678224,0.0491988238254865,0.16121128442028357,2015
2015-02-27,189.782761,108076000,0.06,0.11,189.782761,-0.003406375508094972,0.006313676720089534,0.12625922458507505,0.007953583547141926,1.188032007110325,0.007500850026013702,-0.42828131559715316,1.442151864184417,0.3604370292644917,0.7026966705886721,1.2342064224415865,1.3065690621563644,1.5296316944141417,1.712902513093777,0.13399933878016324,-0.06,0.020000000000000004,-0.05,1.0,1.0,0.9466152241393234,0.15489248751892226,0.033795284394590466,0.1511544185754628,0.04380280489545776,0.19130222770100458,2015
2015-03-02,190.980988,87491400,0.12,0.11,190.980988,0.006313676720089534,-0.004104225285503249,0.12512431349397282,0.007882090868398462,1.198807776133976,-0.004920177187266983,0.8010144535707253,1.3706324011032034,0.4249340750531055,0.7915477670902863,1.280271831455026,1.2959084591776517,1.5648711436198195,1.7510174692996048,0.12340434043396487,0.009999999999999995,0.020000000000000004,0.009999999999999995,1.0,1.0,0.9414155943764232,-0.017442292985135152,-0.04005035696815906,0.15027069673411472,0.040009892773197005,0.14074361697885288,2015
2015-03-03,190.197159,110325800,0.12,0.11,190.197159,-0.004104225285503249,-0.004215646564941666,0.1239424806623195,0.007807642397831654,1.210238807537458,-0.005101939071754383,-0.5256670092847726,1.6353343584901097,0.3960299883006119,0.7144574917251577,1.3200824963431617,1.2030066135021376,1.5565900102549577,1.771569902662379,0.1124591557625303,0.06,0.020000000000000004,0.009999999999999995,1.0,1.0,0.9346577913166086,0.22693017584198652,0.09252988943003818,0.15684630627809062,0.06075367036371952,0.1839212763899732,2015
2015-03-04,189.395355,114497200,0.11,0.11,189.395355,-0.004215646564941666,0.0010940025429873046,0.12276849984173978,0.007733688557469428,1.2218117855424169,0.0013366652004352633,-0.5451009673592817,1.1612470245479491,0.4457733371480951,0.6757618584887239,1.1619241578885684,1.0559095356537038,1.5161498132722582,1.7814938550638193,0.10180289222693606,-0.009999999999999995,-0.009999999999999995,0.0,1.0,1.0,0.9206822486143246,0.22458401346443155,0.10017404673116395,0.1681875770987711,0.07456863361334802,0.16786633706849113,2015
2015-03-05,189.602554,76873000,0.11,0.11,189.602554,0.0010940025429873046,-0.014064209282750428,0.12074315839759282,0.007606104038869303,1.2423064129734613,-0.01747205738536174,0.14383199323552806,0.7871328066306383,0.3624540490009852,0.7074706415871075,1.1831914140821895,0.9499712126440149,1.4846598377611888,1.79363339072819,0.08351101244218939,-0.009999999999999995,-0.009999999999999995,0.0,1.0,1.0,0.9049682425182689,0.11366439303867837,0.054027154371056235,0.17225492396374126,0.06807893336183597,0.13190745505750706,2015
2015-03-06,186.935944,188128000,0.12,0.11,186.935944,-0.014064209282750428,0.004144382206131558,0.12604237737577484,0.007939923456944147,1.1900759341661686,0.004932129525503661,-1.771325837806623,0.46331198199990836,0.05764479757814004,0.527381960450167,0.9854935937837362,0.6240590367309862,1.3084622845696514,1.71033124415325,0.13065428375328358,0.009999999999999995,-0.009999999999999995,0.009999999999999995,1.0,1.0,0.8397620581972772,0.46819254816338174,0.27640982157540506,0.20341261280177778,0.12179243875786473,0.1996341104739783,2015
2015-03-09,187.710678,89818900,0.12,0.11,187.710678,0.004144382206131558,-0.016221602481239827,0.12444914391888198,0.007839559182958283,1.205311625910199,-0.019552086061532095,0.5286492292383425,0.3024959276164971,0.1431668800755465,0.5299819251811536,1.0316945476866899,0.45453553471787517,1.208449542437702,1.6766890692697838,0.11594569473026262,0.0,-0.009999999999999995,0.009999999999999995,1.0,1.0,0.7867999332677656,0.0916986894134778,0.08487089303795572,0.1865087380081805,0.06664195973134919,0.12422165452158371,2015
2015-03-10,184.66571,157121300,0.12,0.11,184.66571,-0.016221602481239827,-0.002341874947980216,0.13124452270232354,0.008267627809755212,1.1429048383239266,-0.002676540208796183,-1.9620601258196766,-0.07318728091025821,-0.13836723829824168,0.34835533509592864,0.843304717296019,0.07881948748539942,0.9699336073638627,1.5483862614992212,0.1760829413988243,0.009999999999999995,-0.009999999999999995,0.009999999999999995,1.0,1.0,0.6350764960133853,0.539611541556854,0.33350752805693495,0.22206043963226688,0.13246151851460472,0.2091859192778317,2015
2015-03-11,184.233246,110145700,0.11,0.11,184.233246,-0.002341874947980216,0.012713774798279287,0.12922692200757901,0.008140530912533184,1.1607488414155889,0.014757499367121394,-0.2876805083522967,-0.01703358590020677,-0.07350796434436017,0.3991492608665363,0.8789373197982645,-0.2182251665311725,0.7750378291930465,1.4654425120407415,0.15728181414577413,-0.009999999999999995,-0.009999999999999995,0.0,1.0,1.0,0.4898790410595921,0.2804108471593052,0.2159296169970035,0.20418026549477783,0.08737947018364776,0.17223983280123292,2015
2015-03-12,186.575546,93993500,0.11,0.11,186.575546,0.012713774798279287,-0.006132121944855462,0.13232866666247411,0.008335922459849286,1.1335412332280164,-0.0069510130716760425,1.5251772803482087,0.036708361790068283,0.12978553963086503,0.48857371811383643,0.9630487853857538,-0.2395005408442707,0.6863135199230815,1.4031391654618306,0.18411411648947174,-0.009999999999999995,-0.009999999999999995,0.0,1.0,1.0,0.46130830771321124,-0.025801178538730842,0.04677631544251502,0.18370318248294473,0.03723339466224635,0.11512888195436649,2015
2015-03-13,185.431442,162410900,0.11,0.11,185.431442,-0.006132121944855462,0.01336037175399829,0.13139002262227112,0.008276793443182858,1.14163919760658,0.015252724088960225,-0.7408804603069498,-0.14014662992329197,0.2851699646948529,0.4101985492751326,1.014021965162911,-0.3480686856301965,0.5844864391527503,1.3719932208422698,0.1749671045259742,-0.009999999999999995,-0.009999999999999995,0.0,1.0,1.0,0.3954859528803976,0.4250658574985414,0.24948210067530457,0.20900348831936993,0.10597696517618027,0.16434375006208315,2015
2015-03-16,187.908875,136099200,0.12,0.11,187.908875,0.01336037175399829,-0.0029724407641735784,0.13471494032631803,0.008486243571151048,1.113462245810726,-0.003309700568816063,1.5743545301800514,-0.04184781349321929,0.40288111663341836,0.6105607502663758,1.1253880154184357,-0.21734507633431838,0.5743278485847909,1.3399764954113618,0.20373013755833536,0.0,-0.009999999999999995,0.009999999999999995,1.0,1.0,0.4379903889328245,0.03142932295428575,0.035118159842590195,0.1837050424633424,0.04638783171076623,0.09733992836839638,2015
2015-03-17,187.350327,94510400,0.12,0.11,187.350327,-0.0029724407641735784,0.012021473546720784,0.1328442123263622,0.008368398784043229,1.1291421536038821,0.013573952530036406,-0.35519784476128713,-0.22623496552235453,0.6158598174736912,0.5941398839324188,1.0380045536976175,-0.17117086590362818,0.5615864570199149,1.3498101990554578,0.18617362068152965,0.0,-0.009999999999999995,0.009999999999999995,1.0,1.0,0.4513281276715735,0.406684243528178,0.20898539015058515,0.20558160333669961,0.10131351536918923,0.13628687438676446,2015
2015-03-18,189.602554,228808500,0.11,0.11,189.602554,0.012021473546720784,-0.004561236026388138,0.13483574680772634,0.008493853664164646,1.112464636057511,-0.005074213776068288,1.4153127507142618,0.04278934462917193,0.9004513974536738,0.6346406239821537,1.0635932614079833,0.04743203977315718,0.6226108772176331,1.3573199247417407,0.2030036094319707,-0.009999999999999995,-0.009999999999999995,0.0,1.0,1.0,0.5501376253494712,0.0892063425528479,0.010529311755241196,0.17787373347061855,0.05461004651891325,0.0810943475732515,2015
